Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,ISSN,ISBN,CODEN,Document Type,Publication Stage,Access Type,Source,EID
"De U.C., Suh Y.J.","7007046738;7202260479;","On weakly semiconformally symmetric manifolds",2019,"Acta Mathematica Hungarica","157","2",,"503","521",,,"10.1007/s10474-018-0879-7","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85055690569&doi=10.1007%2fs10474-018-0879-7&partnerID=40&md5=954315c27e4df0fbe388737ffaa1ada3",02365294,,,Article,"Final",,Scopus,2-s2.0-85055690569
"Kim J.J., Kim Y.S., Hwang T.S., Kim Y.S.","57209555877;57209182387;57209182366;36065820800;","Tolerance analyses of case/stator for the assembly and remanufacturing of motor",2019,"Journal of the Korean Society for Precision Engineering","36","4",,"407","412",,,"10.7736/KSPE.2019.36.4.407","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85066734415&doi=10.7736%2fKSPE.2019.36.4.407&partnerID=40&md5=6df17e94e4aa7b3fe7289a190e889e7f",12259071,,,Article,"Final",,Scopus,2-s2.0-85066734415
"Do Y., Choi M.B.","52163435800;51863232400;","Identifying adult dragonfly prey items using DNA barcoding and stable isotope analysis",2019,"Entomological Research","49","4",,"165","171",,1,"10.1111/1748-5967.12345","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85063258676&doi=10.1111%2f1748-5967.12345&partnerID=40&md5=83014fda2674e3e344a502a8dc7c60fd",17382297,,,Article,"Final",,Scopus,2-s2.0-85063258676
"Jiang L., Shin E.-K., Seo J.-S., Lee Y.-K.","57200364664;56388261700;7401784211;16301462200;","Development of standards for reducing the sodium content and salinity of Korean fermented soybean sauces and representative Korean foods high in sodium",2019,"Journal of Nutrition and Health","52","2",,"185","193",,,"10.4163/jnh.2019.52.2.185","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85066295020&doi=10.4163%2fjnh.2019.52.2.185&partnerID=40&md5=1be6e4f2dbb57538e0f7859c5a16ba3a",22883886,,,Article,"Final",,Scopus,2-s2.0-85066295020
"Pamulapati T., Mallipeddi R., Suganthan P.N.","57195281873;25639919900;7003996538;","ISDE +An Indicator for Multi and Many-Objective Optimization",2019,"IEEE Transactions on Evolutionary Computation","23","2", 8388296,"346","352",,5,"10.1109/TEVC.2018.2848921","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85048885600&doi=10.1109%2fTEVC.2018.2848921&partnerID=40&md5=f4bcffdb268ebfeae208a00a8b6fc9dc",1089778X,,ITEVF,Article,"Final",,Scopus,2-s2.0-85048885600
"Lee W., Yuseok O., Yang S., Lee B.-S., Lee J.-H., Park E.K., Baek M.-C., Song G.-Y., Bae J.-S.","50161632800;56926886600;57204186412;57204178543;7601475044;37071072400;7006013097;7402253074;16021543200;","JH-4 reduces HMGB1-mediated septic responses and improves survival rate in septic mice",2019,"Journal of Cellular Biochemistry","120","4",,"6277","6289",,,"10.1002/jcb.27914","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85055895660&doi=10.1002%2fjcb.27914&partnerID=40&md5=93b1a5b49a93ca2f2eba0aaef7e0fe0e",07302312,,JCEBD,Article,"Final",,Scopus,2-s2.0-85055895660
"Choi H.J., Kim Y.H.","25937150300;57032023800;","Correlation between cytokine and chemokine levels and clinical severity in children with mycoplasma pneumoniae pneumonia",2019,"Pediatric Infection and Vaccine","26","1",,"51","59",,,"10.14776/piv.2019.26.e6","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85065636025&doi=10.14776%2fpiv.2019.26.e6&partnerID=40&md5=7a9a145e4d37aa5c51dc2ad05e8e3be5",23841079,,,Article,"Final",,Scopus,2-s2.0-85065636025
"Jeong M.J., Kim S.R., Jung U.J.","57193195810;56486163800;7007119425;","Schizandrin A supplementation improves nonalcoholic fatty liver disease in mice fed a high-fat and high-cholesterol diet",2019,"Nutrition Research","64",,,"64","71",,,"10.1016/j.nutres.2019.01.001","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85061235583&doi=10.1016%2fj.nutres.2019.01.001&partnerID=40&md5=7a1099e990c5e56d1e84aed33f126035",02715317,,NTRSD,Article,"Final",,Scopus,2-s2.0-85061235583
"Suh Y.J.","57205268556;","Real hypersurfaces in the complex quadric with Killing normal Jacobi operator",2019,"Proceedings of the Royal Society of Edinburgh Section A: Mathematics","149","2",,"279","296",,,"10.1017/prm.2018.27","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85064870350&doi=10.1017%2fprm.2018.27&partnerID=40&md5=1a76b3ddacdf0b80f698d760856534b4",03082105,,,Article,"Final",,Scopus,2-s2.0-85064870350
"Suh Y.J.","57205268556;","Pseudo-anti commuting Ricci tensor for real hypersurfaces in the complex hyperbolic quadric",2019,"Science China Mathematics","62","4",,"679","698",,,"10.1007/s11425-018-9298-0","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85063293741&doi=10.1007%2fs11425-018-9298-0&partnerID=40&md5=34a2ae54fa8e44816cdbd40fe042abf1",16747283,,,Article,"Final",,Scopus,2-s2.0-85063293741
"Sung Y., Jeong J., Kang R.J., Choi M., Park S., Kwon W., Lee J., Jang S., Park S.J., Kim S.-H., Yi J., Choi S.-K., Lee M.-H., Liu K., Dong Z., Ryoo Z.Y., Kim M.O.","56373642700;56009456100;57208327683;56374516800;57139047900;57139843600;57190743495;57139360300;54682212300;57203773163;54685565900;55505432500;57206632464;56890019100;7402274347;16937104900;8934745900;","Lin28a expression protects against streptozotocin-induced β-cell destruction and prevents diabetes in mice",2019,"Cell Biochemistry and Function","37","3",,"139","147",,,"10.1002/cbf.3376","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85064514698&doi=10.1002%2fcbf.3376&partnerID=40&md5=eb271a6b27c5572c0a7db26c127e3f92",02636484,,CBFUD,Article,"Final",,Scopus,2-s2.0-85064514698
"Kwon O.-Y., Park S.-P.","7402194162;7501833424;","Usefulness of the Liverpool Adverse Events Profile for predicting a high risk of suicidality in people with drug-resistant epilepsy",2019,"Seizure","67",,,"65","70",,,"10.1016/j.seizure.2019.03.013","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85063112384&doi=10.1016%2fj.seizure.2019.03.013&partnerID=40&md5=3f65a8764fe0b02149658857ff19d442",10591311,,SEIZE,Article,"Final",,Scopus,2-s2.0-85063112384
"Kwon T., Yoo S.J., Park J.W., Kang S.C., Park C.-K., Lyoo Y.S.","53663996800;56589365900;57201117614;16028211500;55600767100;35501431200;","Genomic characteristics and pathogenicity of natural recombinant porcine reproductive and respiratory syndrome virus 2 harboring genes of a Korean field strain and VR-2332-like strain",2019,"Virology","530",,,"89","98",,,"10.1016/j.virol.2019.01.030","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85062242046&doi=10.1016%2fj.virol.2019.01.030&partnerID=40&md5=c2c30d4cc61491375178a42748f0812e",00426822,,VIRLA,Article,"Final",,Scopus,2-s2.0-85062242046
"Vuong P.Q., Kim H., Park H., Rooh G., Kim S.","57207618553;55652981600;56984665700;24401665700;36165569900;","Pulse shape discrimination study with Tl 2 ZrCl 6 crystal scintillator",2019,"Radiation Measurements","123",,,"83","87",,,"10.1016/j.radmeas.2019.02.007","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85062654290&doi=10.1016%2fj.radmeas.2019.02.007&partnerID=40&md5=c939bab2c547673ede5f0ecf592f6ea5",13504487,,RMEAE,Article,"Final",,Scopus,2-s2.0-85062654290
"Park J.G., Han W.S., Han G., Piao J., Park E., Kwon S.","57205640853;23097537200;57205646508;57183819700;23995577700;7402624141;","Characterization of Choked Conditions Under Subsonic to Supersonic Flow in Single-Phase (Supercritical to Gaseous CO2 or Liquid H2O) and Multiphase (CO2 and H2O) Transport",2019,"Journal of Geophysical Research: Solid Earth","124","4",,"3570","3587",,,"10.1029/2018JB016824","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85067662017&doi=10.1029%2f2018JB016824&partnerID=40&md5=8e2be7652cb9a82474e242a81a124d91",21699313,,,Article,"Final",,Scopus,2-s2.0-85067662017
"Lee B.-S., Lee C., Yang S., Park E.K., Ku S.-K., Bae J.-S.","57204178543;57204173179;57204186412;57205601002;7006331005;16021543200;","Suppressive effects of pelargonidin on lipopolysaccharide-induced inflammatory responses",2019,"Chemico-Biological Interactions","302",,,"67","73",,1,"10.1016/j.cbi.2019.02.007","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85061382764&doi=10.1016%2fj.cbi.2019.02.007&partnerID=40&md5=b948188d34366f00e5ce7e4e4995e6c9",00092797,,CBINA,Article,"Final",,Scopus,2-s2.0-85061382764
"Kwon D.-J., Park S.-M., Kwon I.-J., Park J.-M., Jeong E.","36550312000;57203816616;57203815699;8946814700;35885596300;","Improvement of interlaminar properties of carbon fiber-reinforced epoxy composites using aluminum trihydroxide",2019,"Carbon Letters","29","2",,"183","191",,,"10.1007/s42823-019-00019-x","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85065816755&doi=10.1007%2fs42823-019-00019-x&partnerID=40&md5=492e0473e5fa0615d2bc842848fdf02a",19764251,,,Article,"Final",,Scopus,2-s2.0-85065816755
"Kader M.F., Uddin M.B., Sarker M.A.L., Shin S.Y.","55744161600;57205027091;42262729500;57196376336;","Bidirectional relaying using non-orthogonal multiple access",2019,"Physical Communication","33",,,"266","274",,1,"10.1016/j.phycom.2019.01.014","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85061162223&doi=10.1016%2fj.phycom.2019.01.014&partnerID=40&md5=774a72b6d51bd456407e5d8d1559c824",18744907,,,Article,"Final",,Scopus,2-s2.0-85061162223
"Lee W., Yang S., Lee C., Park E.K., Kim K.-M., Ku S.-K., Bae J.-S.","50161632800;57204186412;57204173179;57205601002;57199439995;7006331005;16021543200;","Aloin reduces inflammatory gene iNOS via inhibition activity and p-STAT-1 and NF-κB",2019,"Food and Chemical Toxicology","126",,,"67","71",,3,"10.1016/j.fct.2019.02.025","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85061525250&doi=10.1016%2fj.fct.2019.02.025&partnerID=40&md5=5fec3269291b7075ef8d6b2f31ebce73",02786915,,FCTOD,Article,"Final",,Scopus,2-s2.0-85061525250
"Inagaki T., Katayama N., Cho R.-K., Chen X., Tsuchikawa S.","23485225500;57210476257;7007054294;57205130997;7004609750;","Near infrared estimation of concentration of ginsenosides in Asian ginseng",2019,"Journal of Near Infrared Spectroscopy","27","2",,"115","122",,,"10.1177/0967033518814851","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85058711370&doi=10.1177%2f0967033518814851&partnerID=40&md5=8d0bd6f14a5a5d52c70fd7f7357e8a88",09670335,,,Article,"Final",,Scopus,2-s2.0-85058711370
"Siva Pratap Reddy M., Im K.-S., Lee J.-H., Caulmione R., Cristoloveanu S.","37066514400;8679677600;55929424400;57205492031;15076615300;","Trap and 1/f-noise effects at the surface and core of GaN nanowire gate-all-around FET structure",2019,"Nano Research","12","4",,"809","814",,1,"10.1007/s12274-019-2292-0","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85060186707&doi=10.1007%2fs12274-019-2292-0&partnerID=40&md5=2470c43e4a76817773dd69beaa9fb396",19980124,,,Article,"Final",,Scopus,2-s2.0-85060186707
"Jo J.H., Cho C.M., Jun J.H., Chung M.J., Kim T.H., Seo D.W., Kim J., Park D.H., Research Group for Endoscopic Ultrasonography in KSGE","55532796800;57158287600;57193212203;8398208000;36062469400;7201422887;35310739500;56393537600;","Same-session endoscopic ultrasound-guided fine needle aspiration and endoscopic retrograde cholangiopancreatography-based tissue sampling in suspected malignant biliary obstruction: A multicenter experience",2019,"Journal of Gastroenterology and Hepatology (Australia)","34","4",,"799","805",,,"10.1111/jgh.14528","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85057058421&doi=10.1111%2fjgh.14528&partnerID=40&md5=f07b03d1d1a47d59893dc63df6a01e3e",08159319,,JGHEE,Article,"Final",,Scopus,2-s2.0-85057058421
"Khan A., Daniel D.J., Kim H., Pandey I.R., Shlegel V., Lee M.H., Kim Y.","56017063700;35319662800;55652981600;57188976474;6602324736;57198252944;16197477600;","Luminescence and scintillation characterization of PbMoO 4 crystal for neutrinoless double beta decay search",2019,"Radiation Measurements","123",,,"34","38",,,"10.1016/j.radmeas.2019.02.010","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85061811586&doi=10.1016%2fj.radmeas.2019.02.010&partnerID=40&md5=abddda8ff1c6c7b74b0c6a8800c1c19d",13504487,,RMEAE,Article,"Final",,Scopus,2-s2.0-85061811586
"Sewu D.D., Jung H., Kim S.S., Lee D.S., Woo S.H.","57192414005;57195494666;35173247100;55568524907;7402853418;","Decolorization of cationic and anionic dye-laden wastewater by steam-activated biochar produced at an industrial-scale from spent mushroom substrate",2019,"Bioresource Technology","277",,,"77","86",,2,"10.1016/j.biortech.2019.01.034","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85059938101&doi=10.1016%2fj.biortech.2019.01.034&partnerID=40&md5=6da087947d8752c8621e364fffaa064f",09608524,,BIRTE,Article,"Final",,Scopus,2-s2.0-85059938101
"Cho J.-W., Kent W.T., Cho W.-T., Kim J.-K., Moon K.-H., Yeo D.-H., Kim B.-S., Oh C.-W., Oh J.-K.","34969104500;57192948988;56197181800;57195109165;57208025856;57208026701;57208028822;22135834200;7402155046;","Miniplate Augmented Tension-Band Wiring for Comminuted Patella Fractures",2019,"Journal of orthopaedic trauma","33","4",,"e143","e150",,,"10.1097/BOT.0000000000001390","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85063632303&doi=10.1097%2fBOT.0000000000001390&partnerID=40&md5=fa05a30380eb9dc4379bb4a8040c704a",15312291,,,Article,"Final",,Scopus,2-s2.0-85063632303
"Jung Y.W., Lee B.M., Ha M.T., Tran M.H., Kim J.A., Lee S., Lee J.H., Woo M.H., Min B.S.","56803070200;57194179513;57189040434;13006144000;24722570900;57204451848;57205307791;7201527720;55663638200;","Lignans from Saururus chinensis exhibit anti-inflammatory activity by influencing the Nrf2/HO-1 activation pathway",2019,"Archives of Pharmacal Research","42","4",,"332","343",,,"10.1007/s12272-018-1093-4","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85059504820&doi=10.1007%2fs12272-018-1093-4&partnerID=40&md5=507837b0b57d29bb4305dd66dfe12f8d",02536269,,APHRD,Article,"Final",,Scopus,2-s2.0-85059504820
"Kim S., Jeon J.M., Kwon O.K., Choe M.S., Yeo H.C., Peng X., Cheng Z., Lee M.Y., Lee S.","57051715600;57201351844;57207951780;57202926165;57202931191;57208216493;57207865342;7409115789;57209046767;","Comparative Proteomic Analysis Reveals the Upregulation of Ketogenesis in Cardiomyocytes Differentiated from Induced Pluripotent Stem Cells",2019,"Proteomics","19","7", 1800284,"","",,,"10.1002/pmic.201800284","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85062360238&doi=10.1002%2fpmic.201800284&partnerID=40&md5=96ffac29057e5f62d9a46063912426cc",16159853,,PROTC,Article,"Final",,Scopus,2-s2.0-85062360238
"Park J.H., Kim M.C., Kang J.H., Choi J.W., Lee H.S., Shin J.H., Lee J.C., Ma S.H.","57208745577;57191254305;35976062900;56288650700;57194100517;57208742785;25930392000;23009592700;","Clinical features of staphylococcal scalded skin syndrome caused by community-associated methicillin-resistant staphylococcus aureus in Changwon city, Korea, during 2006 and 2015",2019,"Pediatric Infection and Vaccine","26","1",,"42","50",,,"10.14776/piv.2019.26.e5","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85065669015&doi=10.14776%2fpiv.2019.26.e5&partnerID=40&md5=928caf64b05f266ecf7a9041aba4c3f7",23841079,,,Article,"Final",,Scopus,2-s2.0-85065669015
"Paeng J.-Y., Kim J.-W., Lee S.-T.","9041032900;55862646000;55931708300;","Changes in Hyoid Bone Position and Cross-sectional Area of Pharyngeal Airway after Oral Cancer Surgery",2019,"Anticancer Research","39","4",,"2097","2104",,,"10.21873/anticanres.13322","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85064527111&doi=10.21873%2fanticanres.13322&partnerID=40&md5=c1a7e61a8def000b9b86125f3b58011a",02507005,,ANTRD,Article,"Final",,Scopus,2-s2.0-85064527111
"Pratap Reddy M.S., Poojitha P.T., Chalapathi U., Prabhakar Vattikuti S.V., Poornaprakash B.","6504345678;57119937500;54390708700;57207740517;53064430100;","(Co, Sm) co-doped ZnS quantum dots: Morphological, structural, optical, photoluminescence and photocatalytic properties",2019,"Chalcogenide Letters","16","4",,"143","148",,,,"https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85068001229&partnerID=40&md5=ee9a422b9b5082db226fae9bda366baa",15848663,,,Article,"Final",,Scopus,2-s2.0-85068001229
"Ku S.-K., Jeong S.Y., Yang S., Kim K.-M., Choi H., Bae J.-S.","7006331005;57190229265;57204186412;57199439995;7404339587;16021543200;","Suppressive effects of collismycin C on polyphosphate-mediated vascular inflammatory responses",2019,"Fitoterapia","134",,,"447","453",,,"10.1016/j.fitote.2019.03.022","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85063370477&doi=10.1016%2fj.fitote.2019.03.022&partnerID=40&md5=5347ea914acdfbb88a5670caeff5e21a",0367326X,,FTRPA,Article,"Final",,Scopus,2-s2.0-85063370477
"Upadhyay Y., Paira P., Ashok Kumar S.K., Choi H.-J., Kumar R., Sahoo S.K.","57191995867;22035327900;16203046700;7404339413;14629255300;11639947600;","Vitamin B6 cofactor conjugated rhodamine 6G derivative: Fluorescent turn-on sensing of Al(III) and Cr(III) with bioimaging application in live HeLa cells",2019,"Inorganica Chimica Acta","489",,,"198","203",,,"10.1016/j.ica.2019.02.028","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85062149315&doi=10.1016%2fj.ica.2019.02.028&partnerID=40&md5=8f467b0d6139296475ceb53cdfca3b05",00201693,,ICHAA,Article,"Final",,Scopus,2-s2.0-85062149315
"Seo J.H., Yoon Y.J., Yu E., Sun W., Shin H., Kang I.M., Lee J.-H., Cho S.","55516610100;55517032200;57191911466;7404011223;7404012125;7203062678;56812891500;13607031400;","Fabrication and characterization of a thin-body Poly-Si 1T DRAM with charge-trap effect",2019,"IEEE Electron Device Letters","40","4", 8649591,"566","569",,,"10.1109/LED.2019.2901003","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85064081298&doi=10.1109%2fLED.2019.2901003&partnerID=40&md5=a8c5c10fb9baaa13f3d8d10ede6da136",07413106,,EDLED,Article,"Final",,Scopus,2-s2.0-85064081298
"Park Y.-J., Lee G.-H., Oh J.-S., Shin C.-S., Nam J.-S.","55697640000;57075396700;57208126881;57208124989;35729227000;","Effects of Non-torque Loads and Carrier Pinhole Position Errors on Planet Load Sharing of Wind Turbine Gearbox",2019,"International Journal of Precision Engineering and Manufacturing - Green Technology","6","2",,"281","292",,1,"10.1007/s40684-019-00059-8","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85063904080&doi=10.1007%2fs40684-019-00059-8&partnerID=40&md5=428884ebad30983aba60c1f5363c8d3e",22886206,,,Article,"Final",,Scopus,2-s2.0-85063904080
"Park J.M., Kim J.M., Lee A.R., Cho H.M., Hong J.W., Ghim S.-Y.","54382161000;57202265962;57204943847;57202810039;48361328500;7003577307;","The Korean food franchise industry: Diverse development and conceptual definitions of a food safety managing body",2019,"Journal of Food Safety","39","2", e12595,"","",,,"10.1111/jfs.12595","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85058053800&doi=10.1111%2fjfs.12595&partnerID=40&md5=8b5634108c8819d5acd6ab0fdf2331ec",01496085,,JFSAD,Article,"Final",,Scopus,2-s2.0-85058053800
"Prabhu V.V., Nguyen T.B., Cui Y., Oh Y.-E., Piao Y.-H., Baek H.-M., Kim J.-Y., Shin K.-H., Kim J.-H., Lee K.-H., Chung Y.-C.","56954509900;56956064000;56489073300;57204146293;57205143111;22984260900;57205147194;35216279300;57205147295;35748813000;55712695800;","Metabolite signature associated with stress susceptibility in socially defeated mice",2019,"Brain Research","1708",,,"171","180",,1,"10.1016/j.brainres.2018.12.020","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85058816937&doi=10.1016%2fj.brainres.2018.12.020&partnerID=40&md5=93c3997f757114cd8d6d217cf9920361",00068993,,BRREA,Article,"Final",,Scopus,2-s2.0-85058816937
"Park J.M., Lee A.R., Hong J.W., Ghim S.-Y.","54382161000;57204943847;48361328500;7003577307;","Microbial risks in food franchise: A step forward in establishing ideal cleaning and disinfection practices in SSOPs",2019,"Journal of Food Safety","39","2", e12606,"","",,,"10.1111/jfs.12606","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85058383773&doi=10.1111%2fjfs.12606&partnerID=40&md5=6a03d5960e02d5f40d0467719e7c872e",01496085,,JFSAD,Article,"Final",,Scopus,2-s2.0-85058383773
"Park S., Lee J.K., Lee H., Nayab S., Shin J.W.","57202254577;8312040000;15750846000;36490286400;35314133900;","Zinc (II), palladium (II) and cadmium (II) complexes containing 4-methoxy-N-(pyridin-2-ylmethylene) aniline derivatives: Synthesis, characterization and methyl methacrylate polymerization",2019,"Applied Organometallic Chemistry","33","4", e4797,"","",,1,"10.1002/aoc.4797","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85061313524&doi=10.1002%2faoc.4797&partnerID=40&md5=0f4f4be2aa7e7f25c4bbbc61b9a9a58c",02682605,,AOCHE,Article,"Final",,Scopus,2-s2.0-85061313524
"Khanh Tran H.N., Kim J.A., Youn U.J., Kim S., Woo M.H., Min B.S.","57205206862;24722570900;16417618600;57188626570;7201527720;55663638200;","Investigation of chemical compounds from Chlamydomonas sp. KSF108 (Chlamydomonadaceae)",2019,"Biochemical Systematics and Ecology","83",,,"4","6",,,"10.1016/j.bse.2018.12.009","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85059093874&doi=10.1016%2fj.bse.2018.12.009&partnerID=40&md5=450b43c2ff9ba86b0d7449966a12a74d",03051978,,BSECB,Article,"Final",,Scopus,2-s2.0-85059093874
"Cho H.-D., Gu I.-A., Won Y.-S., Moon K.-D., Park K.-H., Seo K.-I.","55383853000;57207116052;57206259770;55999192900;56509710100;7201838973;","Auriculasin sensitizes primary prostate cancer cells to TRAIL-mediated apoptosis through up-regulation of the DR5-dependent pathway",2019,"Food and Chemical Toxicology","126",,,"223","232",,3,"10.1016/j.fct.2019.02.030","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85062242850&doi=10.1016%2fj.fct.2019.02.030&partnerID=40&md5=298d9f7bff1dc65929ad2e93220c8380",02786915,,FCTOD,Article,"Final",,Scopus,2-s2.0-85062242850
"Kim S.-D., Hwang G.-T., Song K., Jeong C.K., Park K.-I., Jang J., Kim K.-H., Ryu J., Choi S.-Y.","56373258800;36704574900;36193260500;55961876600;35280874200;57205390570;57199439961;57201603501;56493480000;","Inverse size-dependence of piezoelectricity in single BaTiO 3 nanoparticles",2019,"Nano Energy","58",,,"78","84",,2,"10.1016/j.nanoen.2018.12.096","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85059839816&doi=10.1016%2fj.nanoen.2018.12.096&partnerID=40&md5=e9527a9713baeebc94353787107ffbaf",22112855,,,Article,"Final",,Scopus,2-s2.0-85059839816
"Jang G., Won H., Lee D.-U., Noh Y.-H., Lee S.-C., Choi H.-W., Yoon I.-J., Lee Y.J., Sang Yoo H., Lee C.","56608747100;8538682900;57207774792;57203181365;56062629300;25622199000;7004877931;35740892400;10244857600;55700560700;","Assessment of the safety and efficacy of an attenuated live vaccine based on highly virulent genotype 2b porcine epidemic diarrhea virus in nursing piglets",2019,"Veterinary Microbiology","231",,,"120","128",,,"10.1016/j.vetmic.2019.03.009","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85062819756&doi=10.1016%2fj.vetmic.2019.03.009&partnerID=40&md5=8718c432c3fc67515215b8f65472f178",03781135,,VMICD,Article,"Final",,Scopus,2-s2.0-85062819756
"Ma X., Zeng J., Peng L., Fortino G., Zhang Y.","57199215120;57192074761;7201574271;6602895297;56298640900;","Modeling multi-aspects within one opinionated sentence simultaneously for aspect-level sentiment analysis",2019,"Future Generation Computer Systems","93",,,"304","311",,5,"10.1016/j.future.2018.10.041","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85056228098&doi=10.1016%2fj.future.2018.10.041&partnerID=40&md5=2ee797bc0c3d5f5882adaa5536f8c361",0167739X,,FGCSE,Article,"Final",,Scopus,2-s2.0-85056228098
"Kim S.-H., Lee J.H., Lee C.S., Yoon J., Park S.H.","57210865556;54785958500;56100904400;56449838900;54786002500;","Dynamic deformation behavior and microstructural evolution during high-speed rolling of Mg alloy having non-basal texture",2019,"Journal of Materials Science and Technology","35","4",,"473","482",,2,"10.1016/j.jmst.2018.10.010","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85059347698&doi=10.1016%2fj.jmst.2018.10.010&partnerID=40&md5=adb7e24854762749c5881a9f5cb000b5",10050302,,JSCTE,Article,"Final",,Scopus,2-s2.0-85059347698
"Lee J.W., Kim N., Nam R.H., Lee S.M., Kwon Y.H., Sohn S.D., Kim J.M., Lee D.H., Jung H.C.","57203736210;57201181440;6701436751;57207065228;55775556800;57205395552;34771324000;57202299237;7403029600;","Favorable outcomes of culture-based Helicobacter pylori eradication therapy in a region with high antimicrobial resistance",2019,"Helicobacter","24","2", e12561,"","",,4,"10.1111/hel.12561","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85059864046&doi=10.1111%2fhel.12561&partnerID=40&md5=dc86cbe3bfa300270ead9bfcb51bd477",10834389,,HELIF,Article,"Final",,Scopus,2-s2.0-85059864046
"Kim H.J., Huh J., Kwon Y.W., Park D., Yu Y., Jang Y.E., Lee B.-R., Jo E., Lee E.J., Heo Y., Lee W., Lee J.","57210863429;7102258925;9332892100;55463946600;57208086584;57208085671;57206566940;56490148700;57202374543;57204604148;57201966140;7601480997;","Biological conversion of methane to methanol through genetic reassembly of native catalytic domains",2019,"Nature Catalysis","2","4",,"342","353",,1,"10.1038/s41929-019-0255-1","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85063758112&doi=10.1038%2fs41929-019-0255-1&partnerID=40&md5=927cdd1d5809634ce2ac2df099504383",25201158,,,Article,"Final",,Scopus,2-s2.0-85063758112
"Shoaib M., Rooh G., Rajaramakrishna R., Chanthima N., Kiwsakunkran N., Kim H.J., Kaewkhao J., Tuscharoen S.","57205567586;24401665700;49864195200;35361597600;57203821928;55652981600;23974520300;35362734200;","Comparative study of Sm 3+ ions doped phosphate based oxide and oxy-fluoride glasses for solid state lighting applications",2019,"Journal of Rare Earths","37","4",,"374","382",,1,"10.1016/j.jre.2018.09.008","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85060498710&doi=10.1016%2fj.jre.2018.09.008&partnerID=40&md5=3a1ae149b3cd8a146ae3a19259cec6a6",10020721,,JREAE,Article,"Final",,Scopus,2-s2.0-85060498710
"Hong I., Roh Y., Koh J.-S., Na S., Kim T., Lee E., An H., Kwon J., Yeo J., Hong S., Lee K.-T., Kang D., Ko S.H., Han S.","57205179362;57205178708;35491056200;57205511342;57201124770;57203725059;57205177780;55780560700;36138293900;34973077200;35074452200;36682500000;8699527700;24337917700;","Semipermanent Copper Nanowire Network with an Oxidation-Proof Encapsulation Layer",2019,"Advanced Materials Technologies","4","4", 1800422,"","",,2,"10.1002/admt.201800422","https://www2.scopus.com/inward/record.uri?eid=2-s2.0-85060330119&doi=10.1002%2fadmt.201800422&partnerID=40&md5=db3b104ac138f98bf24f2eae567ccd76",2365709X,,,Article,"Final",,Scopus,2-s2.0-85060330119
